Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
,07/02/2020,AVERAGE,4,Quintal,1500.0,2500.0,2000.0
,10/02/2020,AVERAGE,4,Quintal,1500.0,2500.0,2000.0
,11/02/2020,AVERAGE,4,Quintal,1500.0,2500.0,2000.0
,12/02/2020,AVERAGE,3,Quintal,1500.0,2500.0,2000.0
,13/02/2020,AVERAGE,3,Quintal,1500.0,2400.0,2000.0
,14/02/2020,AVERAGE,4,Quintal,1500.0,2500.0,2000.0
,15/02/2020,AVERAGE,4,Quintal,1500.0,2500.0,2000.0
,17/02/2020,AVERAGE,4,Quintal,1500.0,2500.0,2000.0
,18/02/2020,AVERAGE,3,Quintal,1500.0,2500.0,2000.0
,19/02/2020,AVERAGE,3,Quintal,1500.0,2500.0,2000.0
,20/02/2020,AVERAGE,3,Quintal,1500.0,2500.0,2000.0
,24/02/2020,AVERAGE,4,Quintal,1500.0,2500.0,2000.0
,25/02/2020,AVERAGE,4,Quintal,1500.0,2500.0,2000.0
,26/02/2020,AVERAGE,4,Quintal,1500.0,2500.0,2000.0
,27/02/2020,AVERAGE,3,Quintal,1500.0,2500.0,2000.0
,28/02/2020,AVERAGE,4,Quintal,1500.0,2500.0,2000.0
,29/02/2020,AVERAGE,4,Quintal,1500.0,2500.0,2000.0
Sub Total,Sub Total,Sub Total,80,,,,
HASSAN,06/02/2020,AVERAGE,50,Quintal,1000.0,1000.0,1000.0
,12/02/2020,AVERAGE,17,Quintal,1352.0,1352.0,1352.0
,19/02/2020,AVERAGE,35,Quintal,1500.0,2000.0,1500.0
,26/02/2020,AVERAGE,100,Quintal,1800.0,1800.0,1800.0
Sub Total,Sub Total,Sub Total,202,,,,
HONNALI,01/02/2020,MEDIUM,22,Quintal,600.0,700.0,630.0
,03/02/2020,MEDIUM,26,Quintal,300.0,500.0,430.0
,04/02/2020,MEDIUM,15,Quintal,300.0,500.0,450.0
,05/02/2020,MEDIUM,36,Quintal,400.0,600.0,500.0
,06/02/2020,MEDIUM,28,Quintal,300.0,500.0,400.0
,07/02/2020,MEDIUM,21,Quintal,300.0,500.0,480.0
,10/02/2020,MEDIUM,28,Quintal,300.0,400.0,350.0
,11/02/2020,MEDIUM,13,Quintal,400.0,500.0,440.0
,12/02/2020,MEDIUM,28,Quintal,300.0,400.0,356.0
,13/02/2020,MEDIUM,18,Quintal,300.0,400.0,380.0
,14/02/2020,MEDIUM,16,Quintal,300.0,400.0,380.0
,15/02/2020,MEDIUM,18,Quintal,300.0,350.0,320.0
,18/02/2020,MEDIUM,16,Quintal,300.0,350.0,320.0
,19/02/2020,MEDIUM,23,Quintal,300.0,400.0,350.0
,20/02/2020,MEDIUM,18,Quintal,300.0,350.0,320.0
