Market,Date,Grade,Arrivals,Unit,Min,Max,Modal
,28/03/2019,AVERAGE,42,Quintal,3000.0,4000.0,3500.0
,29/03/2019,AVERAGE,35,Quintal,3000.0,3200.0,3100.0
,31/03/2019,AVERAGE,41,Quintal,2500.0,3200.0,3000.0
Sub Total,Sub Total,Sub Total,922,,,,
MALUR,06/03/2019,AVERAGE,5,Quintal,2800.0,3500.0,3000.0
,16/03/2019,AVERAGE,10,Quintal,3000.0,4000.0,3500.0
,29/03/2019,AVERAGE,1000,Quintal,3000.0,3200.0,3000.0
Sub Total,Sub Total,Sub Total,1015,,,,
MYSURU,03/03/2019,AVERAGE,86,Quintal,4000.0,4200.0,4100.0
,04/03/2019,AVERAGE,82,Quintal,4000.0,4200.0,4100.0
,05/03/2019,AVERAGE,89,Quintal,4000.0,4200.0,4100.0
,06/03/2019,AVERAGE,82,Quintal,4200.0,4400.0,4300.0
,07/03/2019,AVERAGE,106,Quintal,4200.0,4400.0,4300.0
,10/03/2019,AVERAGE,86,Quintal,4400.0,4600.0,4500.0
,11/03/2019,AVERAGE,86,Quintal,4000.0,4600.0,4500.0
,12/03/2019,AVERAGE,79,Quintal,4300.0,4600.0,4500.0
,13/03/2019,AVERAGE,79,Quintal,4300.0,4400.0,4350.0
,14/03/2019,AVERAGE,89,Quintal,4200.0,4400.0,4300.0
,15/03/2019,AVERAGE,76,Quintal,4100.0,4400.0,4200.0
,17/03/2019,AVERAGE,89,Quintal,4200.0,4400.0,4300.0
,18/03/2019,AVERAGE,82,Quintal,4200.0,4400.0,4300.0
,19/03/2019,AVERAGE,70,Quintal,4200.0,4400.0,4300.0
,20/03/2019,AVERAGE,62,Quintal,4100.0,4400.0,4300.0
,21/03/2019,AVERAGE,89,Quintal,4000.0,4200.0,4100.0
,25/03/2019,AVERAGE,15,Quintal,4000.0,4200.0,4100.0
,26/03/2019,AVERAGE,20,Quintal,4000.0,4200.0,4100.0
,27/03/2019,AVERAGE,18,Quintal,4000.0,4200.0,4100.0
,28/03/2019,AVERAGE,20,Quintal,4000.0,4200.0,4100.0
,29/03/2019,AVERAGE,18,Quintal,3900.0,4200.0,4000.0
,31/03/2019,AVERAGE,48,Quintal,4200.0,4400.0,4300.0
Sub Total,Sub Total,Sub Total,1471,,,,
UDIPI,20/03/2019,AVERAGE,9,Quintal,5400.0,5600.0,5500.0
,27/03/2019,AVERAGE,7,Quintal,4900.0,5000.0,5000.0
Sub Total,Sub Total,Sub Total,16,,,,
,,Grand Total,6084,,,,
BANGARPET,22/04/2019,AVERAGE,1,Quintal,2000.0,2800.0,2500.0
,30/04/2019,AVERAGE,1,Quintal,2000.0,2800.0,2500.0
Sub Total,Sub Total,Sub Total,2,,,,
BINNY MILL (F&V),01/04/2019,AVERAGE,54,Quintal,3500.0,4500.0,4000.0
,02/04/2019,AVERAGE,84,Quintal,2800.0,3600.0,3200.0
,03/04/2019,AVERAGE,187,Quintal,2800.0,3400.0,3200.0
,04/04/2019,AVERAGE,38,Quintal,3000.0,4000.0,3500.0
,05/04/2019,AVERAGE,57,Quintal,3000.0,4000.0,3500.0
,08/04/2019,AVERAGE,21,Quintal,3500.0,4500.0,4000.0
,09/04/2019,AVERAGE,73,Quintal,3000.0,4000.0,3500.0
,10/04/2019,AVERAGE,30,Quintal,3000.0,4000.0,3500.0
,11/04/2019,AVERAGE,26,Quintal,3000.0,3400.0,3200.0
,12/04/2019,AVERAGE,22,Quintal,3000.0,3200.0,3100.0
,15/04/2019,AVERAGE,280,Quintal,3000.0,4000.0,3500.0
,16/04/2019,AVERAGE,79,Quintal,3000.0,3600.0,3300.0
